sku,demanda_semanal_prom,demanda_semanal_std,cv,n_semanas_historial,total_ventas,total_unidades,costo_unit_trans_prom,stock_actual,costo,cantidad_por_caja,CBMM,costo_final,clase_abc,clase_xyz,clase_abc_xyz,nivel_servicio,cbm_unitario,costo_flete_unitario,costo_puesto,demanda_anual,demanda_esperada_lt,rop,stock_seguridad,eoq_teorico,cajas_a_pedir,unidades_a_pedir,cbm_total_pedido,inversion_fob_usd,posicion_inventario,requiere_pedido,estado,porcentaje_contenedor
MASS1215,3.7464788732394365,8.997585664911606,2.4016112113109926,142,5516.22,532.0,6.243245033112583,3.0,6.2,50.0,0.05,6.2,A,Z,A-Z,0.9,0.001,0.085,6.285,194.8169014084507,56.197183098591545,100.85605055646721,44.658867457875665,143.75238050523862,3,150,0.15000000000000002,930.0,3.0,True,REORDENAR,0.2205882352941177
MASS1385,0.007042253521126761,0.08391813582966891,11.916375287812984,142,98.45,1.0,31.253333333333334,0.0,,1.0,0.05,31.253333333333334,C,Z,C-Z,0.75,0.05,4.25,35.50333333333333,0.36619718309859156,0.1056338028169014,0.32485210591689206,0.21921830309999066,2.6222693881333505,3,3,0.15000000000000002,93.76,0.0,True,REORDENAR,0.2205882352941177
MASS1518,2.232394366197183,9.644507857584205,4.320252731157594,142,2271.88,317.0,4.949420289855072,0.0,4.0,50.0,0.05,4.0,A,Z,A-Z,0.9,0.001,0.085,4.085,116.08450704225352,33.485915492957744,81.35573459209326,47.86981909913551,137.64025570513826,3,150,0.15000000000000002,600.0,0.0,True,REORDENAR,0.2205882352941177
MASS2662,0.035211267605633804,0.3454254613888309,9.810083103442798,142,1275.0,5.0,134.0,0.0,,1.0,0.05,134.0,B,Z,B-Z,0.85,0.05,4.25,138.25,1.8309859154929577,0.5281690140845071,1.9147376477268154,1.3865686336423084,2.971421779615123,3,3,0.15000000000000002,402.0,0.0,True,REORDENAR,0.2205882352941177
MASS1769,0.007042253521126761,0.08391813582966891,11.916375287812984,142,42.0,1.0,42.0,0.0,,1.0,0.05,42.0,C,Z,C-Z,0.75,0.05,4.25,46.25,0.36619718309859156,0.1056338028169014,0.32485210591689206,0.21921830309999066,2.297502547240001,3,3,0.15000000000000002,126.0,0.0,True,REORDENAR,0.2205882352941177
MASS1628,2.2183098591549295,5.746557646342634,2.590511700890965,142,1158.1,315.0,1.5110714285714286,0.0,1.1,100.0,0.05,1.1,B,Z,B-Z,0.85,0.0005,0.0425,1.1425,115.35211267605634,33.274647887323944,56.341843200025075,23.06719531270113,259.44125866264767,3,300,0.15000000000000002,330.0,0.0,True,REORDENAR,0.2205882352941177
MASS1774,0.007042253521126761,0.08391813582966891,11.916375287812984,142,26.0,1.0,26.0,0.0,,1.0,0.05,26.0,C,Z,C-Z,0.75,0.05,4.25,30.25,0.36619718309859156,0.1056338028169014,0.32485210591689206,0.21921830309999066,2.840855740002676,3,3,0.15000000000000002,78.0,0.0,True,REORDENAR,0.2205882352941177
MASS2580,0.007042253521126761,0.08391813582966891,11.916375287812984,142,28.7,1.0,28.7,0.0,,1.0,0.05,28.7,C,Z,C-Z,0.75,0.05,4.25,32.95,0.36619718309859156,0.1056338028169014,0.32485210591689206,0.21921830309999066,2.721975178803638,3,3,0.15000000000000002,86.1,0.0,True,REORDENAR,0.2205882352941177
MASS1493,0.035211267605633804,0.2501622687840924,7.104608433468225,142,1325.0,5.0,149.0,0.0,,1.0,0.05,149.0,B,Z,B-Z,0.85,0.05,4.25,153.25,1.8309859154929577,0.5281690140845071,1.5323426897081611,1.0041736756236541,2.8222574664879847,3,3,0.15000000000000002,447.0,0.0,True,REORDENAR,0.2205882352941177
MASS0953,1.8309859154929577,5.737733546891087,3.1336852448405166,142,2183.2,260.0,4.493222222222222,14.0,2.2,70.0,0.05,2.2,A,Z,A-Z,0.9,0.0007142857142857143,0.060714285714285714,2.2607142857142857,95.21126760563381,27.464788732394368,55.94361533345605,28.478826601061684,167.56206533526043,3,210,0.15000000000000002,462.00000000000006,14.0,True,REORDENAR,0.2205882352941177
MASS0695,0.6338028169014085,2.273744289843263,3.5874632128638146,142,722.18,90.0,3.8692307692307693,0.0,2.8,50.0,0.075,2.8,B,Z,B-Z,0.85,0.0015,0.1275,2.9274999999999998,32.95774647887324,9.507042253521128,18.634054780461376,9.127012526940248,86.63326314892613,2,100,0.15,280.0,0.0,True,REORDENAR,0.22058823529411764
MASS1922,2.408450704225352,5.392607140062795,2.2390357131254883,142,1615.14,342.0,1.8763636363636362,26.0,1.5,128.0,0.075,1.5,B,Z,B-Z,0.85,0.0005859375,0.0498046875,1.5498046875,125.2394366197183,36.12676056338028,57.773166951326985,21.646406387946705,232.1060378616694,2,256,0.15,384.0,26.0,True,REORDENAR,0.22058823529411764
MASS0697,3.232394366197183,6.054908908144322,1.873196219948788,142,875.58,459.0,0.27384615384615385,17.0,0.2,100.0,0.01875,0.2,B,Z,B-Z,0.85,0.0001875,0.0159375,0.2159375,168.0845070422535,48.485915492957744,72.79086029302795,24.304944800070203,720.3676116634017,8,800,0.15,160.0,17.0,True,REORDENAR,0.22058823529411764
MASS1923,0.9225352112676056,2.492752455362528,2.702067547034191,142,759.35,131.0,2.2607547169811317,0.0,2.0,120.0,0.075,2.0,B,Z,B-Z,0.85,0.000625,0.053125,2.053125,47.971830985915496,13.838028169014084,23.844159020352333,10.006130851338249,124.80725236952945,2,240,0.15,480.0,0.0,True,REORDENAR,0.22058823529411764
MASS1925,1.7605633802816902,5.9165947383079125,3.360625811358894,142,614.65,250.0,0.8051351351351351,0.0,0.65,240.0,0.075,0.65,C,Z,C-Z,0.75,0.0003125,0.0265625,0.6765625000000001,91.54929577464789,26.408450704225352,41.864297594041936,15.455846889816584,300.3501915445601,2,480,0.15,312.0,0.0,True,REORDENAR,0.22058823529411764
MASS0327,4.373239436619718,14.45786696201067,3.305985682134485,142,1765.78,621.0,1.4531999999999998,6.0,1.4,100.0,0.0373275,1.4,B,Z,B-Z,0.85,0.000373275,0.031728375,1.4317283749999998,227.40845070422534,65.59859154929578,123.63376000009953,58.03516845080375,325.407346953371,4,400,0.14931,560.0,6.0,True,REORDENAR,0.21957352941176472
MASS2461,0.352112676056338,2.0006991086578405,5.681985468588268,142,802.25,50.0,6.2407407407407405,0.0,5.25,25.0,0.0744,5.25,B,Z,B-Z,0.85,0.002976,0.25296,5.50296,18.309859154929576,5.28169014084507,13.312674939323463,8.030984798478393,47.09759103670113,2,50,0.1488,262.5,0.0,True,REORDENAR,0.2188235294117647
MASS1819,4.169014084507042,8.743769275817861,2.097323035753609,142,8052.33,592.0,4.995480769230769,3.0,4.75,100.0,0.073765125,4.75,AA,Z,AA-Z,0.95,0.0007376512500000001,0.06270035625,4.81270035625,216.78873239436618,62.53521126760563,118.2373121582776,55.70210089067197,173.2919193896457,2,200,0.14753025,950.0,3.0,True,REORDENAR,0.21695625000000002
MASS0942,19.183098591549296,29.980281869404337,1.5628487611804023,142,30444.65,2724.0,4.942479919678715,3.0,4.7,200.0,0.073574325,4.7,AA,Z,AA-Z,0.95,0.00036787162499999997,0.031269088125,4.731269088125,997.5211267605634,287.7464788732394,478.73558582953444,190.98910695629502,374.9096311109083,2,400,0.14714865,1880.0,3.0,True,REORDENAR,0.21639507352941176
MASS1908,2.732394366197183,5.973838345733917,2.1863016626139595,142,3286.7,388.0,2.0116666666666667,0.0,1.9,120.0,0.07252,1.9,A,Z,A-Z,0.9,0.0006043333333333333,0.051368333333333335,1.9513683333333331,142.0845070422535,40.985915492957744,70.63663123299257,29.650715740034826,220.32212231117316,2,240,0.14504,456.0,0.0,True,REORDENAR,0.21329411764705883
MASS0171,4.676056338028169,9.430258599053923,2.0167119293157487,142,1681.79,664.0,0.960253807106599,0.0,0.85,300.0,0.0722,0.85,B,Z,B-Z,0.85,0.00024066666666666667,0.020456666666666668,0.8704566666666667,243.1549295774648,70.14084507042253,107.9947448032655,37.853899732842976,431.54126655904366,2,600,0.1444,510.0,0.0,True,REORDENAR,0.2123529411764706
MASS1813,1.6830985915492958,4.464786920506948,2.652718588753082,142,2116.19,239.0,4.733513513513514,0.0,4.0,60.0,0.0715968,4.0,B,Z,B-Z,0.85,0.0011932800000000001,0.10142880000000001,4.1014288,87.52112676056338,25.246478873239436,43.16853208547419,17.922053212234754,119.27329916100028,2,120,0.1431936,480.0,0.0,True,REORDENAR,0.2105788235294118
MASS1802,1.591549295774648,4.385913831329859,2.7557511683576985,142,2134.56,226.0,4.6762500000000005,0.0,4.0,60.0,0.0715968,4.0,B,Z,B-Z,0.85,0.0011932800000000001,0.10142880000000001,4.1014288,82.7605633802817,23.87323943661972,41.47868902892526,17.60544959230554,115.98411187833707,2,120,0.1431936,480.0,0.0,True,REORDENAR,0.2105788235294118
MASS0615,7.753521126760563,14.659340507317495,1.8906688029419476,142,10052.91,1101.0,2.5742628774422736,0.0,2.6,100.0,0.03564,2.6,AA,Z,AA-Z,0.95,0.0003564,0.030293999999999998,2.630294,403.18309859154925,116.30281690140845,209.69000933197904,93.3871924305706,319.67110513040376,4,400,0.14256,1040.0,0.0,True,REORDENAR,0.20964705882352938
MASS0439,4.485915492957746,16.0852057112413,3.585713047089898,142,2622.71,637.0,2.4176785714285716,0.0,2.4,100.0,0.047089,2.4,A,Z,A-Z,0.9,0.00047089,0.04002565,2.44002565,233.2676056338028,67.28873239436619,147.1264907268452,79.837758332479,252.4552405719903,3,300,0.141267,720.0,0.0,True,REORDENAR,0.20774558823529413
MASS0440,4.119718309859155,14.790970215644677,3.590286787387255,142,2447.39,585.0,2.557961165048544,0.0,2.4,100.0,0.047089,2.4,A,Z,A-Z,0.9,0.00047089,0.04002565,2.44002565,214.22535211267606,61.79577464788733,135.20968845032422,73.4139138024369,241.93160536929994,3,300,0.141267,720.0,0.0,True,REORDENAR,0.20774558823529413
MASS1757,1.1971830985915493,3.083332995866691,2.57548991419453,142,1405.75,170.0,2.931683168316832,0.0,2.95,75.0,0.07056,2.95,B,Z,B-Z,0.85,0.0009408,0.079968,3.029968,62.25352112676056,17.95774647887324,30.334520333220503,12.376773854347263,117.03541780231058,2,150,0.14112,442.5,0.0,True,REORDENAR,0.20752941176470588
MASS0589,1.1126760563380282,2.7004034149615705,2.426944841294576,142,1086.46,158.0,2.585,1.0,2.95,75.0,0.07056,2.95,B,Z,B-Z,0.85,0.0009408,0.079968,3.029968,57.85915492957747,16.690140845070424,27.529801182533195,10.839660337462771,112.82916980956081,2,150,0.14112,442.5,1.0,True,REORDENAR,0.20752941176470588
MASS0462,0.056338028169014086,0.425676730927146,7.555761973956841,142,76.65,8.0,4.7275,0.0,0.98,60.0,0.140562,0.98,C,Z,C-Z,0.75,0.0023427,0.19912950000000001,1.1791295,2.9295774647887325,0.8450704225352113,1.95706045544546,1.1119900329102488,40.69828522845797,1,60,0.140562,58.8,0.0,True,REORDENAR,0.20670882352941175
MASS2101,2.1549295774647885,5.491832458649002,2.548497415451498,142,1085.92,306.0,1.0266455696202532,25.0,0.9,200.0,0.07,0.9,B,Z,B-Z,0.85,0.00035000000000000005,0.029750000000000006,0.9297500000000001,112.05633802816901,32.323943661971825,54.36864933527413,22.044705673302303,283.45850340686036,2,400,0.14,360.0,25.0,True,REORDENAR,0.2058823529411765
MASS1799,3.007042253521127,10.530264710710487,3.501867889744471,142,3705.91,427.0,3.4559487179487176,1.0,3.2,100.0,0.06944,3.2,A,Z,A-Z,0.9,0.0006944,0.059024,3.259024,156.3661971830986,45.105633802816904,97.37184315338774,52.26620935057084,178.8471518026486,2,200,0.13888,640.0,1.0,True,REORDENAR,0.20423529411764707
MASS0047,1.408450704225352,3.470554822236415,2.4640939237878547,142,401.98,200.0,0.9929090909090909,5.0,0.95,100.0,0.045864,0.95,C,Z,C-Z,0.75,0.00045864,0.0389844,0.9889844,73.2394366197183,21.12676056338028,30.192847785460536,9.066087222080256,222.19390791318654,3,300,0.137592,285.0,5.0,True,REORDENAR,0.20234117647058822
MASS0050,1.2464788732394365,3.092398870803416,2.4809075686671473,142,442.09,177.0,1.0839682539682538,7.0,0.95,100.0,0.045864,0.95,C,Z,C-Z,0.75,0.00045864,0.0389844,0.9889844,64.8169014084507,18.697183098591548,26.77541822933643,8.078235130744883,209.02767149747004,3,300,0.137592,285.0,7.0,True,REORDENAR,0.20234117647058822
MASS0046,1.3732394366197183,3.7409164783902726,2.7241545637508655,142,512.07,195.0,1.0155714285714286,0.0,0.95,100.0,0.045864,0.95,C,Z,C-Z,0.75,0.00045864,0.0389844,0.9889844,71.40845070422534,20.598591549295772,30.370941165069453,9.772349615773681,219.39890472810083,3,300,0.137592,285.0,0.0,True,REORDENAR,0.20234117647058822
MASS0049,1.176056338028169,3.5972789081335916,3.0587641015267666,142,378.16,167.0,1.0324561403508772,20.0,0.95,100.0,0.045864,0.95,C,Z,C-Z,0.75,0.00045864,0.0389844,0.9889844,61.154929577464785,17.640845070422536,27.037972046873207,9.397126976450672,203.03709221708127,3,300,0.137592,285.0,20.0,True,REORDENAR,0.20234117647058822
MASS1459,2.711267605633803,8.486602696729395,3.130123592040452,142,709.37,385.0,0.6443000000000001,0.0,0.52,200.0,0.04536,0.52,B,Z,B-Z,0.85,0.00022679999999999998,0.019278,0.539278,140.98591549295776,40.66901408450705,74.73499479755965,34.0659807130526,417.4802002507218,3,600,0.13607999999999998,312.0,0.0,True,REORDENAR,0.20011764705882348
MASS1359,3.084507042253521,9.670084715645023,3.135050295939711,142,742.92,438.0,0.6453763440860215,0.0,0.52,200.0,0.04536,0.52,B,Z,B-Z,0.85,0.00022679999999999998,0.019278,0.539278,160.3943661971831,46.267605633802816,85.08418880479323,38.81658317099041,445.28962210778934,3,600,0.13607999999999998,312.0,0.0,True,REORDENAR,0.20011764705882348
MASS0818,7.338028169014085,24.7437612522228,3.37199049694399,142,7004.34,1042.0,3.662824427480916,1.0,3.62,100.0,0.045325,3.62,A,Z,A-Z,0.9,0.00045325,0.03852625,3.65852625,381.5774647887324,110.07042253521128,232.8842967594578,122.81387422424653,263.6893816820822,3,300,0.13597499999999998,1086.0,1.0,True,REORDENAR,0.1999632352941176
MASS0778,0.5915492957746479,2.2975624751766657,3.883974660417697,142,284.48,84.0,1.3027027027027027,0.0,0.98,200.0,0.135759,0.98,C,Z,C-Z,0.75,0.0006787949999999999,0.057697574999999994,1.037697575,30.76056338028169,8.873239436619718,14.875133331126053,6.001893894506335,140.57759599532645,1,200,0.135759,196.0,0.0,True,REORDENAR,0.1996455882352941
MASS1285,0.8873239436619719,2.4323429196380624,2.741211861814324,142,544.84,126.0,1.25475,0.0,0.98,200.0,0.135759,0.98,C,Z,C-Z,0.75,0.0006787949999999999,0.057697574999999994,1.037697575,46.140845070422536,13.309859154929578,19.66383832914066,6.353979174211082,172.17168972783486,1,200,0.135759,196.0,0.0,True,REORDENAR,0.1996455882352941
MASS0780,1.1126760563380282,2.811068779227982,2.5264035863947685,142,732.28,158.0,1.246355140186916,0.0,0.98,200.0,0.135759,0.98,B,Z,B-Z,0.85,0.0006787949999999999,0.057697574999999994,1.037697575,57.85915492957747,16.690140845070424,27.974021832352868,11.283880987282444,192.79910461967256,1,200,0.135759,196.0,0.0,True,REORDENAR,0.1996455882352941
MASS1972,0.29577464788732394,1.070485621849614,3.6192609119677424,142,754.75,42.0,3.8775,0.0,10.2,30.0,0.067116,10.2,B,Z,B-Z,0.85,0.0022372,0.190162,10.390162,15.380281690140844,4.436619718309859,8.733644552709487,4.297024834399628,31.414153086935503,2,60,0.134232,612.0,0.0,True,REORDENAR,0.19740000000000002
MASS1231,7.880281690140845,16.702436393543653,2.119522759502412,142,5614.08,1119.0,1.795072463768116,105.0,1.9,100.0,0.033201,1.9,A,Z,A-Z,0.9,0.00033201,0.02822085,1.92822085,409.77464788732397,118.20422535211267,201.1055636557578,82.90133830364513,376.39905643418786,4,400,0.132804,760.0,105.0,True,REORDENAR,0.1953
MASS1815,5.915492957746479,18.27663429362165,3.089621511540803,142,6027.84,840.0,2.8407945205479455,0.0,2.7,100.0,0.0441,2.7,A,Z,A-Z,0.9,0.000441,0.037485,2.7374850000000004,307.6056338028169,88.73239436619718,179.44715040102435,90.71475603482716,273.7005304205327,3,300,0.1323,810.0,0.0,True,REORDENAR,0.19455882352941176
MASS1982,0.528169014084507,1.4764998959914797,2.7955064697438683,142,5805.24,75.0,33.840204081632656,11.0,32.0,10.0,0.044064,32.0,A,Z,A-Z,0.9,0.0044063999999999996,0.374544,32.374544,27.464788732394364,7.922535211267605,15.251035946058721,7.328500734791116,23.78157818694029,3,30,0.132192,960.0,11.0,True,REORDENAR,0.1944
MASS1615,1.1971830985915493,3.1918322993587944,2.666118744170287,142,1654.59,170.0,4.514512195121951,0.0,3.75,1.0,0.001269,3.75,B,Z,B-Z,0.85,0.001269,0.10786499999999999,3.857865,62.25352112676056,17.95774647887324,30.770046221756097,12.812299742882857,103.72007394803681,104,104,0.13197599999999998,390.0,0.0,True,REORDENAR,0.19408235294117643
MASS2095,1.408450704225352,5.49423286235482,3.9009053322719223,142,817.42,200.0,1.1080508474576272,17.0,0.9,80.0,0.04352,0.9,B,Z,B-Z,0.85,0.000544,0.046239999999999996,0.94624,73.2394366197183,21.12676056338028,43.18110167141048,22.0543411080302,227.15704815468246,3,240,0.13056,216.0,17.0,True,REORDENAR,0.192
MASS2310,0.6619718309859155,2.707717690491285,4.09038204308258,142,275.87,94.0,0.6716,0.0,0.5,96.0,0.043316,0.5,C,Z,C-Z,0.75,0.00045120833333333335,0.03835270833333333,0.5383527083333334,34.42253521126761,9.929577464788732,17.002914729907854,7.073337265119122,206.46305335728005,3,288,0.129948,144.0,0.0,True,REORDENAR,0.19110000000000002
MASS1878,1.3943661971830985,3.1101703368984506,2.23052620121,142,2616.7599999999998,198.0,4.675892857142857,4.0,4.5,40.0,0.04177125,4.5,A,Z,A-Z,0.9,0.00104428125,0.08876390625000001,4.58876390625,72.50704225352112,20.915492957746476,36.35259909040912,15.437106132662645,102.63526510021876,3,120,0.12531375,540.0,4.0,True,REORDENAR,0.18428492647058822
MASS1204,0.36619718309859156,1.6480328838876328,4.500397490616228,142,175.82,52.0,2.132,0.0,2.05,50.0,0.062208,2.05,C,Z,C-Z,0.75,0.00124416,0.1057536,2.1557535999999997,19.04225352112676,5.492957746478873,9.798093563510477,4.305135817031604,76.7386194596875,2,100,0.124416,204.99999999999997,0.0,True,REORDENAR,0.18296470588235295
MASS0267,4.035211267605634,21.303418289235015,5.279381146721417,142,1205.08,573.0,0.9389705882352941,0.0,0.82,240.0,0.062208,0.82,B,Z,B-Z,0.85,0.0002592,0.022032,0.842032,209.83098591549296,60.52816901408451,146.04199150548664,85.51382249140212,407.59127879494235,2,480,0.124416,393.59999999999997,0.0,True,REORDENAR,0.18296470588235295
MASS1791,1.204225352112676,4.126610981179474,3.4267763703361713,142,349.1,171.0,1.0455172413793101,0.0,0.85,120.0,0.061952,0.85,C,Z,C-Z,0.75,0.0005162666666666667,0.04388266666666667,0.8938826666666666,62.61971830985915,18.06338028169014,28.843274852800526,10.779894571110386,216.10741442013267,2,240,0.123904,204.0,0.0,True,REORDENAR,0.18221176470588235
MASS2237,0.4084507042253521,1.3639478036302817,3.33932048475,142,429.96000000000004,58.0,1.8419565217391305,1.0,2.25,300.0,0.1225,2.25,C,Z,C-Z,0.75,0.0004083333333333333,0.034708333333333334,2.284708333333333,21.23943661971831,6.126760563380282,9.689784456519225,3.5630238931389435,78.72460386793009,1,300,0.1225,675.0,1.0,True,REORDENAR,0.1801470588235294
MASS2239,0.352112676056338,1.2330966790313638,3.5019945684490734,142,297.83,50.0,2.255217391304348,2.0,2.25,300.0,0.1225,2.25,C,Z,C-Z,0.75,0.0004083333333333333,0.034708333333333334,2.284708333333333,18.309859154929576,5.28169014084507,8.502893267713384,3.221203126868314,73.09395969054862,1,300,0.1225,675.0,2.0,True,REORDENAR,0.1801470588235294
MASS2238,0.3873239436619718,1.418462815714419,3.6622130878445,142,381.90000000000003,55.0,2.0583333333333336,2.0,2.25,300.0,0.1225,2.25,C,Z,C-Z,0.75,0.0004083333333333333,0.034708333333333334,2.284708333333333,20.140845070422536,5.809859154929577,9.515291936497796,3.705432781568219,76.66159167123978,1,300,0.1225,675.0,2.0,True,REORDENAR,0.1801470588235294
MASS1886,1.443661971830986,3.7274611516016685,2.5819487001338386,142,796.78,205.0,0.9248571428571428,1.0,0.7,100.0,0.0392,0.7,B,Z,B-Z,0.85,0.000392,0.03332,0.73332,75.07042253521126,21.65492957746479,36.617291341855065,14.962361764390273,261.2414200014332,3,300,0.1176,210.0,1.0,True,REORDENAR,0.17294117647058824
MASS0399,1.3309859154929577,3.9799530112089805,2.9902292465168,142,1546.21,189.0,4.920909090909091,0.0,4.65,50.0,0.058656,4.65,B,Z,B-Z,0.85,0.00117312,0.09971519999999999,4.749715200000001,69.21126760563381,19.964788732394368,35.940675357904894,15.975886625510526,98.56188197135023,2,100,0.117312,465.00000000000006,0.0,True,REORDENAR,0.17251764705882353
MASS0398,1.176056338028169,4.971263942730548,4.2270627536990295,142,1514.36,167.0,5.279545454545455,0.0,4.65,50.0,0.058656,4.65,B,Z,B-Z,0.85,0.00117312,0.09971519999999999,4.749715200000001,61.154929577464785,17.640845070422536,37.59594225646353,19.955097186040994,92.64805809737744,2,100,0.117312,465.00000000000006,0.0,True,REORDENAR,0.17251764705882353
MASS2092,0.7183098591549296,2.4126328197976,3.358763337365286,142,291.26,102.0,0.9025,0.0,0.65,200.0,0.11628,0.65,C,Z,C-Z,0.75,0.0005813999999999999,0.04941899999999999,0.699419,37.35211267605634,10.774647887323944,17.077138612724298,6.302490725400354,188.68754894401002,1,200,0.11628,130.0,0.0,True,REORDENAR,0.17099999999999999
MASS2094,0.5,2.0097281139991505,4.019456227998301,142,220.9,71.0,0.99,0.0,0.65,200.0,0.11628,0.65,C,Z,C-Z,0.75,0.0005813999999999999,0.04941899999999999,0.699419,26.0,7.5,12.749987770670629,5.249987770670629,157.4245032245731,1,200,0.11628,130.0,0.0,True,REORDENAR,0.17099999999999999
MASS1442,2.73943661971831,7.203899237174179,2.629701006886204,142,1166.45,389.0,1.472909090909091,22.0,1.4,100.0,0.0373275,1.4,B,Z,B-Z,0.85,0.000373275,0.031728375,1.4317283749999998,142.45070422535213,41.09154929577465,70.0086438319577,28.91709453618305,257.54691652239165,3,300,0.1119825,420.0,22.0,True,REORDENAR,0.16468014705882353
MASS1458,3.7253521126760565,14.326558368911648,3.8456924166076636,142,1269.62,529.0,1.4204166666666669,0.0,1.45,100.0,0.037241325,1.45,B,Z,B-Z,0.85,0.00037241324999999996,0.03165512625,1.48165512625,193.71830985915494,55.88028169014085,113.38836572803892,57.50808403789807,295.23384467168114,3,300,0.111723975,435.0,0.0,True,REORDENAR,0.16429996323529414
